First Name,Last Name,Phone,Country,College,Enrollment Status,Counsellor,Fee Currency,Fee Amount,Fee Paid,Balance Due,Fee Payment Status,Student ID,Deadline Date
Aminata,Bello,256090387347,Uganda,,Active,Vivek,USD,1500.0,676.0,824.0,Payment Due,EDO8816,2024-08-06
Mwangi,Girma,+255950906883,Tanzania,Bennett University,Pending,Vivek,USD,562.5,562.5,0.0,No Payment Due,EDO6792,2025-06-05
Tunde,Phiri,+267453527247,Botswana,Bennett University,On Hold,Akshay,USD,937.5,937.5,0.0,No Payment Due,EDO6645,2024-02-25
Adaeze,Ampofo,800107470,Zambia,Amity Noida,Active,Mayank,USD,562.5,168.65,393.85,Payment Due,EDO4140,2025-02-24
Fatima,Mensah,935281037,Kenya,,Enrolled,Vivek,USD,937.5,937.5,0.0,No Payment Due,EDO6815,2024-01-24
Fatima,Abebe,54313194,Uganda,Lovely Professional University,Enrolled,Mayank,USD,750.0,0.0,750.0,Payment Due,EDO8316,2024-01-15
Zanele,Kapinga,216624867,Zimbabwe,Sharda University,Pending,Mayank,USD,2000.0,133.0,1867.0,Payment Due,EDO2054,2024-09-26
Faith,Mwale,+265419976303,Malawi,Vit University,Deferred,Abdul,USD,3000.0,0.0,3000.0,Payment Due,EDO1124,2025-06-18
Lebo,Girma,+237332031942,Cameroon,Upes,Pending,Manan,USD,562.5,49.1875,513.3125,Payment Due,EDO9029,2024-03-13
Binta,Bekele,+251861255655,Ethiopia,Sharda University,Pending,Mayank,USD,2500.0,2058.0,442.0,Payment Due,EDO3112,2024-07-16
Blessing,Nkosi,975068420,South Africa,,Pending,Vivek,USD,2500.0,1381.0,1119.0,Payment Due,EDO4463,2025-01-16
Kofi,Sithole,+233709522905,Ghana,Srm Chennai,In Progress,Akshay,USD,3000.0,925.0,2075.0,Payment Due,EDO2411,2026-07-14
Nomsa,Kebede,+264935960347,Namibia,,Pending,Akshay,USD,750.0,0.0,750.0,Payment Due,EDO8432,2025-10-30
Wanjiru,Mwale,+265506048599,Malawi,Chitkara University,Enrolled,Akshay,USD,1500.0,0.0,1500.0,Payment Due,EDO3225,2025-08-30
Daniel,Uche,+27449259973,South Africa,Bennett University,Enrolled,Vivek,USD,1000.0,458.0,542.0,Payment Due,EDO1522,2026-08-25
Aminata,Zulu,+265264040619,Malawi,Sharda University,Pending,Vivek,USD,1500.0,396.0,1104.0,Payment Due,EDO4811,2025-09-14
Abraham,Asante,122647177,Zimbabwe,Amity Noida,Pending,Akshay,USD,562.5,35.0375,527.4625,Payment Due,EDO3078,2026-04-25
Joy,Nkosi,+263845344026,Zimbabwe,,Pending,Not Assigned,USD,2000.0,287.0,1713.0,Payment Due,EDO7500,2025-11-04
Hope,Gyasi,105185623,Ghana,Lovely Professional University,In Progress,Vivek,USD,2000.0,405.0,1595.0,Payment Due,EDO1481,2025-03-03
Ade,Annan,,Tanzania,Manipal University,In Progress,Priya,USD,937.5,272.6875,664.8125,Payment Due,EDO9121,2025-09-28
Fatima,Otieno,,Zimbabwe,Amity Noida,Enrolled,Priya,USD,750.0,34.0,716.0,Payment Due,EDO5434,2024-02-13
Adaeze,Mbewe,508415445,Kenya,Amity Noida,On Hold,Mayank,USD,562.5,0.0,562.5,Payment Due,EDO5511,2026-06-13
Moses,Bello,+265089066897,Malawi,Vit University,Dropped,Manan,USD,2500.0,2033.0,467.0,Payment Due,EDO6662,2024-08-12
Chisom,Balde,+233255590276,Ghana,Manipal University,Dropped,Vivek,USD,750.0,170.2,579.8,Payment Due,EDO7706,2025-12-29
Amira,Eze,+233269444187,Ghana,Lovely Professional University,Inactive,Vivek,USD,750.0,600.1875,149.8125,Payment Due,EDO4363,2025-05-29
Sade,Annan,+250122820149,Rwanda,Srm Chennai,Pending,Priya,USD,2500.0,760.0,1740.0,Payment Due,EDO8155,2026-07-21
Omondi,Okeke,+234684280557,Nigeria,Chitkara University,Enrolled,Vivek,USD,1500.0,0.0,1500.0,Payment Due,EDO9712,2026-02-17
Esther,Tesfaye,+250179159008,Rwanda,Srm Chennai,Active,,USD,2000.0,927.0,1073.0,Payment Due,EDO5346,2024-05-31
Amira,Obi,,Cameroon,Bennett University,Enrolled,Priya,USD,750.0,146.9625,603.0375,Payment Due,EDO5513,2024-06-11
Omondi,Ampofo,,Uganda,Amity Noida,On Hold,Abdul,USD,2000.0,0.0,2000.0,Payment Due,EDO5158,2025-10-21
Halima,Nkosi,+27969234419,South Africa,Amity University,Pending,Mayank,USD,562.5,0.0,562.5,Payment Due,EDO1196,2025-09-05
Lebo,Ampofo,,Uganda,Amity Noida,Deferred,Vivek,USD,2000.0,0.0,2000.0,Payment Due,EDO4178,2026-01-07
Sade,Toure,256540664408,Uganda,Manipal University,Inactive,Manan,USD,937.5,0.0,937.5,Payment Due,EDO2248,2026-02-16
Adaeze,Uche,,Zimbabwe,Bennett University,Applied,Manan,USD,2500.0,2500.0,0.0,No Payment Due,EDO6545,2026-10-25
Ngozi,Gyasi,+251516884912,Ethiopia,Manipal University,Enrolled,Vivek,USD,750.0,501.0,249.0,Payment Due,EDO1913,2024-10-01
Emeka,Asante,,Ghana,Manipal University,Enrolled,Unknown,USD,2000.0,0.0,2000.0,Payment Due,EDO7024,2026-08-08
Emeka,Tembo,+255567364065,Tanzania,Lovely Professional University,Pending,Abdul,USD,937.5,0.0,937.5,Payment Due,EDO1336,2025-06-05
Kemi,Toure,+251402136734,Ethiopia,Manipal University,In Progress,Abdul,USD,750.0,0.0,750.0,Payment Due,EDO6895,2024-07-24
Hassan,Owino,+267156403706,Botswana,Chitkara University,Pending,Not Assigned,USD,2000.0,0.0,2000.0,Payment Due,EDO6926,2025-01-24
Rutendo,Kapinga,+234437487202,Nigeria,Manipal University,Pending,Priya,USD,562.5,562.5,0.0,No Payment Due,EDO1880,2026-07-16
Adaeze,Tembo,+250324595711,Rwanda,Srm University,On Hold,Vivek,USD,2000.0,0.0,2000.0,Payment Due,EDO4549,2025-07-20
Daniel,Mutua,+254119702416,Kenya,Manipal University,Applied,Akshay,USD,750.0,442.0,308.0,Payment Due,EDO2180,2024-12-01
Samuel,Uche,+267555524164,Botswana,Manipal University,Pending,Manan,USD,2500.0,0.0,2500.0,Payment Due,EDO4118,2026-12-21
Nkechi,Annan,+233518922928,Ghana,Srm Chennai,Pending,Unknown,USD,937.5,937.5,0.0,No Payment Due,EDO1016,2025-02-15
Abraham,Dike,+263151117480,Zimbabwe,Sharda University,Enrolled,Priya,USD,1000.0,1000.0,0.0,No Payment Due,EDO8039,2024-10-10
Amira,Ndiaye,+267570225432,Botswana,Vit University,Active,Abdul,USD,2500.0,428.0,2072.0,Payment Due,EDO5306,2025-04-27
Wanjiru,Mthembu,+264329138458,Namibia,Chitkara University,Enrolled,Abdul,USD,2500.0,0.0,2500.0,Payment Due,EDO8560,2026-09-06
Daniel,Bello,256645583101,Uganda,Srm University,Inactive,Abdul,USD,750.0,750.0,0.0,No Payment Due,EDO9362,2024-10-25
Blessing,Achieng,+265016762045,Malawi,Amity University,Enrolled,Abdul,USD,750.0,149.0,601.0,Payment Due,EDO8068,2026-01-04
Hope,Mvula,,Rwanda,Amity Noida,Active,Priya,USD,1000.0,0.0,1000.0,Payment Due,EDO4220,2025-05-20
Peace,Dike,+233982980965,Ghana,Upes,Inactive,Akshay,USD,750.0,750.0,0.0,No Payment Due,EDO6249,2024-02-12
Halima,Khumalo,+256675194403,Uganda,Sharda University,Enrolled,Vivek,USD,2000.0,0.0,2000.0,Payment Due,EDO4925,2024-12-26
Aminata,Abebe,,Tanzania,Sharda University,Deferred,Vivek,USD,1500.0,1500.0,0.0,No Payment Due,EDO8237,2024-08-26
Nkechi,Ndlovu,+251871258754,Ethiopia,Upes,Dropped,Manan,USD,2500.0,2500.0,0.0,No Payment Due,EDO2144,2026-01-18
Lebo,Mokoena,+237883379879,Cameroon,Srm Chennai,Applied,Abdul,USD,937.5,937.5,0.0,No Payment Due,EDO2721,2026-04-28
Aisha,Ampofo,+251045277024,Ethiopia,Vit University,Pending,Mayank,USD,1500.0,962.0,538.0,Payment Due,EDO8801,2024-03-16
Solomon,Barry,+233571247441,Ghana,Lpu,In Progress,Unknown,USD,750.0,441.8375,308.1625,Payment Due,EDO3164,2025-09-15
Tendai,Wanjiru,+27231779112,South Africa,Bennett University,Deferred,Unknown,USD,1000.0,0.0,1000.0,Payment Due,EDO4958,2025-03-21
Zara,Banda,877556925,Ethiopia,Lovely Professional University,Applied,Manan,USD,750.0,196.2125,553.7875,Payment Due,EDO6711,2025-06-28
Ruth,Ndiaye,+27086975715,South Africa,Amity University,Enrolled,,USD,2500.0,817.0,1683.0,Payment Due,EDO9593,2024-09-07
Sipho,Obi,546129887,Uganda,Srm University,Waitlisted,Abdul,USD,750.0,256.9625,493.0375,Payment Due,EDO3844,2024-12-13
Isaac,Tesfaye,,Zambia,Vit University,Enrolled,Vivek,USD,2000.0,364.0,1636.0,Payment Due,EDO4362,2024-10-01
Sipho,Achieng,,Botswana,Manipal University,Pending,Akshay,USD,3000.0,0.0,3000.0,Payment Due,EDO2998,2025-04-22
Otieno,Kebede,+255781735365,Tanzania,Chitkara University,Deferred,Priya,USD,3000.0,1925.0,1075.0,Payment Due,EDO9697,2026-05-15
Tendai,Gyasi,,Malawi,Vit University,Pending,Mayank,USD,750.0,0.0,750.0,Payment Due,EDO5625,2026-11-29
Omar,Fall,+250251905962,Rwanda,Sharda University,Applied,Manan,USD,562.5,0.0,562.5,Payment Due,EDO1778,2024-07-21
Yemi,Okafor,+250289403202,Rwanda,Amity University,Active,Priya,USD,2000.0,0.0,2000.0,Payment Due,EDO8652,2025-03-31
Halima,Barry,+265482160258,Malawi,Vit University,Enrolled,Vivek,USD,937.5,276.2375,661.2625,Payment Due,EDO6409,2025-09-10
Emeka,Appiah,+267060223259,Botswana,Bennett University,Enrolled,Akshay,USD,2000.0,63.0,1937.0,Payment Due,EDO2055,2024-11-11
Victor,Mwale,835940588,South Africa,Sharda University,Enrolled,Mayank,USD,750.0,133.0,617.0,Payment Due,EDO8276,2024-12-02
Daniel,Cele,987086822,Rwanda,Upes,Dropped,Abdul,USD,562.5,0.0,562.5,Payment Due,EDO1284,2026-01-05
Nkechi,Mthembu,+260872712694,Zambia,Srm Chennai,Active,Manan,USD,3000.0,0.0,3000.0,Payment Due,EDO4476,2024-03-26
Linet,Ampofo,+263891216638,Zimbabwe,Upes,Pending,Abdul,USD,750.0,0.0,750.0,Payment Due,EDO1539,2024-06-05
Binta,Mvula,+233894669592,Ghana,Amity University,Enrolled,Akshay,USD,750.0,0.0,750.0,Payment Due,EDO9823,2026-06-11
Peace,Otieno,+256099917247,Uganda,Lpu,Dropped,Akshay,USD,750.0,76.675,673.325,Payment Due,EDO2154,2025-10-27
Hope,Asante,+27063917848,South Africa,Sharda University,Pending,Abdul,USD,2000.0,909.0,1091.0,Payment Due,EDO3894,2026-01-15
Mutua,Uche,+27006274906,South Africa,Sharda University,Active,Priya,USD,562.5,562.5,0.0,No Payment Due,EDO8122,2025-01-19
Tendai,Otieno,+27823534156,South Africa,Lpu,On Hold,Priya,USD,562.5,31.8875,530.6125,Payment Due,EDO2141,2026-08-02
Chidi,Wanjiru,+263398105427,Zimbabwe,Lpu,Enrolled,Unknown,USD,562.5,306.95,255.55,Payment Due,EDO2607,2024-04-11
Zanele,Phiri,677945237,Uganda,Lpu,Deferred,Manan,USD,1000.0,697.0,303.0,Payment Due,EDO4112,2024-10-16
Femi,Mbewe,671271247,Rwanda,Srm Chennai,Applied,Priya,USD,1000.0,73.0,927.0,Payment Due,EDO7373,2026-08-05
Fatima,,,Nigeria,Upes,Pending,Not Found,USD,1000.0,551.0,449.0,Payment Due,EDO2734,2026-11-14
Ibrahim,Nwachukwu,+255015596478,Tanzania,Upes,Inactive,Akshay,USD,562.5,0.0,562.5,Payment Due,EDO7496,2026-03-04
Otieno,Mvula,+234807224601,Nigeria,Amity University,In Progress,Priya,USD,562.5,0.0,562.5,Payment Due,EDO3862,2026-01-16
Wanjiru,Ndlovu,+251808859732,Ethiopia,Amity University,Enrolled,Unknown,USD,2500.0,225.0,2275.0,Payment Due,EDO3815,2025-01-04
Yemi,Adjei,+263338137564,Zimbabwe,Srm Chennai,Deferred,Priya,USD,750.0,0.0,750.0,Payment Due,EDO7821,2025-08-03
Solomon,Okeke,,Tanzania,Lovely Professional University,Inactive,Manan,USD,1000.0,1000.0,0.0,No Payment Due,EDO6439,2025-04-08
Ruth,Bekele,+250359973889,Rwanda,Vit University,Deferred,Akshay,USD,3000.0,326.0,2674.0,Payment Due,EDO3145,2025-03-19
Njoroge,Asante,,Uganda,Chitkara University,Pending,Manan,USD,1000.0,0.0,1000.0,Payment Due,EDO3550,2024-06-13
Chidi,Mutua,+27669938149,South Africa,Manipal University,Enrolled,Akshay,USD,937.5,0.0,937.5,Payment Due,EDO8686,2026-05-19
Rutendo,,+255729213150,Tanzania,Bennett University,Enrolled,Vivek,USD,750.0,403.8375,346.1625,Payment Due,EDO7508,2026-06-26
Hassan,Dlamini,+267712873045,Botswana,Lovely Professional University,Enrolled,Abdul,USD,2500.0,2500.0,0.0,No Payment Due,EDO7157,2025-01-26
Emmanuel,Mwale,,Uganda,Srm Chennai,Enrolled,Abdul,USD,1000.0,0.0,1000.0,Payment Due,EDO7936,2026-03-11
Kemi,Kamau,,Zambia,Upes,In Progress,Priya,USD,750.0,750.0,0.0,No Payment Due,EDO8921,2024-08-14
Wanjiru,Diop,+267111220039,Botswana,Amity Noida,Dropped,Not Assigned,USD,3000.0,401.0,2599.0,Payment Due,EDO1470,2026-01-30
Omar,,+263190033697,Zimbabwe,Sharda University,Enrolled,Akshay,USD,562.5,27.5125,534.9875,Payment Due,EDO8557,2026-07-16
Moses,Wanjiru,+234453964236,Nigeria,Vit University,On Hold,Akshay,USD,1000.0,1000.0,0.0,No Payment Due,EDO4464,2024-02-29
Aisha,,474113914,Kenya,Amity Noida,Waitlisted,Vivek,USD,2000.0,286.0,1714.0,Payment Due,EDO4781,2026-04-21
Omar,Zulu,,Rwanda,Bennett University,Dropped,Abdul,USD,3000.0,3000.0,0.0,No Payment Due,EDO7323,2024-05-31
Samuel,Toure,+263096424048,Zimbabwe,,Active,Priya,USD,1000.0,1000.0,0.0,No Payment Due,EDO9863,2025-02-26
Ruth,Camara,+234183703014,Nigeria,Srm Chennai,Dropped,Abdul,USD,937.5,0.0,937.5,Payment Due,EDO5679,2026-11-17
Blessing,,+234953394727,Nigeria,Bennett University,Waitlisted,Unknown,USD,750.0,750.0,0.0,No Payment Due,EDO3882,2025-12-01
Otieno,Abebe,+234327078733,Nigeria,Srm Chennai,Pending,Vivek,USD,750.0,85.0,665.0,Payment Due,EDO9256,2025-01-03
Kwame,Owino,+263999815791,Zimbabwe,Bennett University,Pending,Unknown,USD,562.5,38.4875,524.0125,Payment Due,EDO6439,2026-12-10
Ebuka,Alemu,+237513791206,Cameroon,Amity Noida,Enrolled,Manan,USD,1000.0,0.0,1000.0,Payment Due,EDO6518,2026-07-31
Ngozi,Mokoena,+250010805617,Rwanda,Srm University,Enrolled,Akshay,USD,750.0,750.0,0.0,No Payment Due,EDO5288,2024-09-26
Tunde,Mvula,+265683878972,Malawi,Lovely Professional University,Enrolled,Vivek,USD,937.5,213.8625,723.6375,Payment Due,EDO5082,2024-10-13
Solomon,Kebede,,Nigeria,Lpu,Deferred,Vivek,USD,937.5,284.55,652.95,Payment Due,EDO2326,2025-07-30
Hope,Alemu,+255845203933,Tanzania,Upes,Active,Priya,USD,2000.0,275.0,1725.0,Payment Due,EDO6392,2026-05-17
Kamau,Nwosu,4666390,Rwanda,Manipal University,In Progress,Akshay,USD,1500.0,1500.0,0.0,No Payment Due,EDO7828,2024-09-14
Aminata,Okafor,+234525057188,Nigeria,Vit University,Active,Priya,USD,2000.0,2000.0,0.0,No Payment Due,EDO6309,2026-06-10
Nia,Khumalo,+233391598320,Ghana,,On Hold,Priya,USD,1500.0,446.0,1054.0,Payment Due,EDO9022,2025-07-27
Sipho,Owino,+255128155997,Tanzania,Amity Noida,Deferred,Manan,USD,2500.0,1035.0,1465.0,Payment Due,EDO7715,2024-11-22
Grace,Fall,+250346998346,Rwanda,,Pending,Not Assigned,USD,3000.0,0.0,3000.0,Payment Due,EDO6025,2024-10-20
Olumide,Mbewe,+254010014266,Kenya,Bennett University,In Progress,Abdul,USD,2500.0,1207.0,1293.0,Payment Due,EDO7269,2024-10-16
Nomsa,,179631483,Botswana,Amity University,Pending,Vivek,USD,2000.0,2000.0,0.0,No Payment Due,EDO5710,2024-11-10
Mutua,Banda,988559841,Zimbabwe,Vit University,Waitlisted,Mayank,USD,2500.0,473.0,2027.0,Payment Due,EDO7970,2024-02-23
Nomsa,Kapinga,+264453249619,Namibia,Lpu,Dropped,Akshay,USD,1000.0,391.0,609.0,Payment Due,EDO5191,2024-09-13
Emmanuel,Cele,,Ghana,Lpu,In Progress,Not Assigned,USD,562.5,164.3375,398.1625,Payment Due,EDO1469,2024-12-16
Ibrahim,Balde,+251197107479,Ethiopia,Manipal University,Active,Akshay,USD,750.0,569.8875,180.11249999999995,Payment Due,EDO2334,2025-06-14
Thabo,Wanjiru,+264496898829,Namibia,Srm University,Active,Vivek,USD,2000.0,32.0,1968.0,Payment Due,EDO8654,2024-05-27
Yemi,Diop,+251807725838,Ethiopia,Sharda University,Pending,Vivek,USD,2000.0,0.0,2000.0,Payment Due,EDO2271,2025-12-10
Omondi,Toure,163791273,Zambia,Upes,Waitlisted,Mayank,USD,2500.0,0.0,2500.0,Payment Due,EDO4318,2025-03-12
Abraham,Okafor,,Ghana,Amity Noida,Active,Manan,USD,750.0,750.0,0.0,No Payment Due,EDO1985,2024-10-20
Nia,Ndlovu,+265575945471,Malawi,Vit University,Pending,Priya,USD,750.0,135.0125,614.9875,Payment Due,EDO6475,2025-11-09
Moses,Quartey,,South Africa,Sharda University,On Hold,Akshay,USD,562.5,0.0,562.5,Payment Due,EDO6402,2024-01-05
Isaac,Dlamini,+260770351185,Zambia,Srm Chennai,Enrolled,Not Found,USD,937.5,0.0,937.5,Payment Due,EDO1613,2026-12-06
Ngozi,Mokoena,+264797747949,Namibia,Lovely Professional University,Waitlisted,Akshay,USD,2500.0,0.0,2500.0,Payment Due,EDO4536,2025-03-24
Chidi,Haile,237674474476,Cameroon,Amity University,Enrolled,Vivek,USD,3000.0,683.0,2317.0,Payment Due,EDO5914,2026-03-14
Zanele,Bello,+264324626281,Namibia,,Deferred,Akshay,USD,2000.0,254.0,1746.0,Payment Due,EDO5583,2025-11-18
Amira,Mumba,+237879921256,Cameroon,Amity Noida,Waitlisted,Priya,USD,937.5,544.175,393.32500000000005,Payment Due,EDO5878,2024-11-14
Zara,Nwosu,+250783940789,Rwanda,Upes,On Hold,Priya,USD,1000.0,108.0,892.0,Payment Due,EDO3719,2024-05-04
Moses,Kebede,+250701017076,Rwanda,Lovely Professional University,Applied,Manan,USD,1500.0,705.0,795.0,Payment Due,EDO4158,2026-04-11
Nkechi,Njoroge,+251345155560,Ethiopia,Lpu,Enrolled,Priya,USD,3000.0,3000.0,0.0,No Payment Due,EDO8850,2024-04-26
Halima,Sithole,+263844768005,Zimbabwe,Lpu,Active,Manan,USD,750.0,0.0,750.0,Payment Due,EDO6302,2025-01-09
Peace,Tadesse,+265295814533,Malawi,Lpu,Applied,Not Assigned,USD,750.0,413.1875,336.8125,Payment Due,EDO2313,2025-04-20
Thabo,Kapinga,+250023897659,Rwanda,Chitkara University,Deferred,Akshay,USD,937.5,0.0,937.5,Payment Due,EDO2300,2025-04-20
Mwangi,Boateng,+264000132726,Namibia,Manipal University,Applied,Manan,USD,1500.0,0.0,1500.0,Payment Due,EDO4088,2026-07-13
Ngozi,Boateng,+234478565735,Nigeria,Lpu,Active,Manan,USD,937.5,937.5,0.0,No Payment Due,EDO2928,2026-08-26
Abraham,Wanjiru,+250408568809,Rwanda,Chitkara University,Deferred,Abdul,USD,750.0,415.0,335.0,Payment Due,EDO2840,2026-06-04
Amira,Zulu,256126670475,Uganda,Chitkara University,Enrolled,Abdul,USD,750.0,106.4625,643.5375,Payment Due,EDO9777,2025-07-19
Emeka,Owusu,+260966419283,Zambia,Amity University,Enrolled,Mayank,USD,2500.0,301.0,2199.0,Payment Due,EDO2732,2025-12-09
Adaeze,Okafor,809474952,Ghana,Upes,Deferred,Akshay,USD,937.5,937.5,0.0,No Payment Due,EDO7738,2024-03-27
Daniel,,+251902293551,Ethiopia,Lovely Professional University,Active,Akshay,USD,3000.0,828.0,2172.0,Payment Due,EDO9662,2025-04-29
Solomon,Boateng,+234671531179,Nigeria,Vit University,Applied,Manan,USD,562.5,158.65,403.85,Payment Due,EDO3550,2026-06-27
Grace,Phiri,+265394497663,Malawi,Manipal University,Active,Akshay,USD,2000.0,0.0,2000.0,Payment Due,EDO7446,2026-11-01
Femi,Tesfaye,+263067823726,Zimbabwe,Srm Chennai,In Progress,Priya,USD,2000.0,2000.0,0.0,No Payment Due,EDO1624,2025-02-14
Omondi,,+251568889345,Ethiopia,Bennett University,On Hold,Mayank,USD,2500.0,456.0,2044.0,Payment Due,EDO7656,2025-04-12
Ade,Otieno,,Cameroon,Srm University,Active,Akshay,USD,750.0,0.0,750.0,Payment Due,EDO8311,2024-09-05
Adaeze,Adjei,+234428472187,Nigeria,Sharda University,Active,Akshay,USD,750.0,750.0,0.0,No Payment Due,EDO2919,2026-10-24
Nia,Kamau,+251169340009,Ethiopia,Lovely Professional University,In Progress,Abdul,USD,937.5,937.5,0.0,No Payment Due,EDO9265,2024-04-23
Kariuki,Owino,+256793382915,Uganda,Amity Noida,Dropped,Abdul,USD,562.5,327.4,235.10000000000002,Payment Due,EDO2119,2026-08-07
Ibrahim,Mwale,164660743,Rwanda,Amity University,Enrolled,Vivek,USD,3000.0,861.0,2139.0,Payment Due,EDO9485,2026-01-30
Halima,Barry,,Kenya,Amity University,On Hold,Priya,USD,2000.0,427.0,1573.0,Payment Due,EDO1057,2024-02-03
Ngozi,Tesfaye,+264434195129,Namibia,Manipal University,Active,Akshay,USD,750.0,0.0,750.0,Payment Due,EDO1704,2025-08-02
Thabo,Nwachukwu,+250911897601,Rwanda,Lovely Professional University,Enrolled,Abdul,USD,562.5,562.5,0.0,No Payment Due,EDO5439,2026-04-09
Emmanuel,Mutua,256103370043,Uganda,Amity University,Waitlisted,Akshay,USD,3000.0,3000.0,0.0,No Payment Due,EDO3353,2025-12-08
Victor,Bello,902230887,Cameroon,Upes,Enrolled,Vivek,USD,2000.0,616.0,1384.0,Payment Due,EDO7406,2026-07-23
Nia,Toure,,Cameroon,Amity Noida,Inactive,Manan,USD,750.0,64.5875,685.4125,Payment Due,EDO3929,2026-08-24
Ngozi,Owino,,Botswana,Srm Chennai,Pending,Mayank,USD,2000.0,2000.0,0.0,No Payment Due,EDO4151,2025-01-07
Isaac,Gyasi,+251958877499,Ethiopia,Lovely Professional University,Enrolled,Abdul,USD,750.0,67.0,683.0,Payment Due,EDO7536,2026-04-18
Zara,Wanjiru,,Malawi,Upes,Active,Priya,USD,2500.0,510.0,1990.0,Payment Due,EDO8935,2024-07-06
Omondi,Mokoena,+233493627017,Ghana,Upes,Applied,Priya,USD,750.0,0.0,750.0,Payment Due,EDO4312,2025-09-01
Esther,Abebe,+254056204196,Kenya,Amity University,Enrolled,Not Found,USD,2500.0,1068.0,1432.0,Payment Due,EDO3680,2024-12-12
Daniel,Njoroge,+251867466915,Ethiopia,Lovely Professional University,Active,Priya,USD,2500.0,2500.0,0.0,No Payment Due,EDO3989,2024-07-19
Kemi,Wanjiru,+265899036058,Malawi,Srm Chennai,Dropped,Akshay,USD,2500.0,707.0,1793.0,Payment Due,EDO5838,2024-06-25
Nomsa,Achieng,+237756255007,Cameroon,Vit University,Deferred,Vivek,USD,750.0,750.0,0.0,No Payment Due,EDO8014,2024-04-05
Emmanuel,Khumalo,+265417823971,Malawi,Srm University,On Hold,Manan,USD,3000.0,1375.0,1625.0,Payment Due,EDO7326,2024-07-11
Sade,Mthembu,+237175193002,Cameroon,Lovely Professional University,Waitlisted,Manan,USD,2500.0,0.0,2500.0,Payment Due,EDO2058,2025-08-06
Sipho,Tesfaye,,Cameroon,Amity University,Enrolled,Manan,USD,3000.0,3000.0,0.0,No Payment Due,EDO1660,2025-08-04
Yusuf,Uche,256309352555,Uganda,Manipal University,Pending,Abdul,USD,2500.0,682.0,1818.0,Payment Due,EDO8111,2024-04-16
Rutendo,Appiah,+27745999788,South Africa,,Waitlisted,Priya,USD,3000.0,2445.0,555.0,Payment Due,EDO6637,2024-08-26
Victor,Owino,+255359944901,Tanzania,Sharda University,Pending,Priya,USD,3000.0,893.0,2107.0,Payment Due,EDO1257,2024-06-30
Victor,Ndlovu,549348707,Zimbabwe,Lpu,Enrolled,Mayank,USD,1500.0,1500.0,0.0,No Payment Due,EDO8068,2024-06-18
Otieno,Mbewe,+250089398019,Rwanda,Manipal University,Enrolled,Priya,USD,2500.0,0.0,2500.0,Payment Due,EDO1325,2024-11-22
Musa,Bekele,,Nigeria,Lpu,Pending,Abdul,USD,937.5,937.5,0.0,No Payment Due,EDO7538,2024-01-01
Isaac,Nkosi,+255387012976,Tanzania,Chitkara University,Enrolled,Vivek,USD,750.0,0.0,750.0,Payment Due,EDO3593,2026-02-05
Emeka,,+264244039262,Namibia,Amity Noida,Enrolled,Priya,USD,3000.0,0.0,3000.0,Payment Due,EDO8928,2026-09-13
Rutendo,Ndlovu,952138734,Rwanda,Srm Chennai,On Hold,Abdul,USD,3000.0,0.0,3000.0,Payment Due,EDO2359,2026-04-14
Abraham,Mvula,+255632796814,Tanzania,Upes,Applied,Vivek,USD,562.5,100.325,462.175,Payment Due,EDO4013,2025-08-08
Ibrahim,Owusu,,Tanzania,Chitkara University,Inactive,Vivek,USD,750.0,750.0,0.0,No Payment Due,EDO7827,2026-11-17
Tendai,,,Zambia,Srm Chennai,Active,Priya,USD,1000.0,0.0,1000.0,Payment Due,EDO6391,2024-07-31
Zara,Adeyemi,+260242970821,Zambia,Lovely Professional University,On Hold,Mayank,USD,937.5,937.5,0.0,No Payment Due,EDO2678,2024-05-20
Chisom,Phiri,+254079262534,Kenya,Srm University,Enrolled,Akshay,USD,750.0,750.0,0.0,No Payment Due,EDO3852,2026-01-13
Solomon,Khumalo,+27508675615,South Africa,Bennett University,Enrolled,Vivek,USD,3000.0,0.0,3000.0,Payment Due,EDO1523,2024-12-11
Wanjiru,Fall,+250622537087,Rwanda,Srm University,Active,Unknown,USD,1500.0,413.0,1087.0,Payment Due,EDO7940,2025-04-17
Olumide,Uche,+260230666214,Zambia,Lpu,Enrolled,Vivek,USD,1000.0,431.0,569.0,Payment Due,EDO8601,2026-10-20
Tendai,Boateng,+264826544024,Namibia,Srm University,Enrolled,Vivek,USD,937.5,0.0,937.5,Payment Due,EDO8714,2025-01-15
Zanele,Okeke,+264594439898,Namibia,Lovely Professional University,Dropped,Vivek,USD,750.0,750.0,0.0,No Payment Due,EDO5491,2026-10-09
Thabo,Gyasi,+265194212782,Malawi,Amity Noida,Waitlisted,Unknown,USD,2000.0,2000.0,0.0,No Payment Due,EDO7677,2024-09-06
Wanjiru,Mthembu,+264571293845,Namibia,,Active,Priya,USD,1500.0,1500.0,0.0,No Payment Due,EDO2018,2024-08-09
Zanele,Mabaso,+263761379165,Zimbabwe,Srm Chennai,Waitlisted,Akshay,USD,2000.0,1194.0,806.0,Payment Due,EDO4527,2026-05-23
Tunde,Omondi,+255299165318,Tanzania,Vit University,Enrolled,Abdul,USD,2500.0,0.0,2500.0,Payment Due,EDO9177,2024-10-02
Femi,Tadesse,257216766,Malawi,Lovely Professional University,Pending,Unknown,USD,750.0,258.0,492.0,Payment Due,EDO2458,2026-11-26
